1.669277177375734500e-01,1.461581257529666160e-02,8.019976862429124831e-02,7.382567010628386939e-01,4.654649409776220326e-01,3.123155143325977878e+00
2.263382691716269574e-02,9.549933417530740432e-01,4.436329769829452929e-03,1.793650155993379777e-02,-2.541112684469598815e+00,8.102510884990776319e+00
1.134492027577940765e-02,5.703404554902815130e-03,1.098090348722531237e-02,9.719707716820925603e-01,1.737307803693488584e+00,4.425462343941218180e+00
4.010913267151649392e-03,2.000044751342069157e-03,1.987641214738279736e-03,9.920014007667680156e-01,1.131217504243411387e+00,4.681949847050563385e+00
5.746262323082619583e-02,6.773664218759567479e-02,4.896940258744237467e-02,8.258313319941357200e-01,2.206560759274215577e+00,5.506167176232801275e+00
1.184411873021545998e-02,2.160199600968794060e-03,3.809350782410480130e-03,9.821863308864051678e-01,5.889432611385427840e-01,4.001484576873054699e+00
7.637518320156702067e-01,1.230387614811933178e-01,2.002100861828378514e-02,9.318839788485265563e-02,-2.388129698276607815e+00,4.827947214432156464e+00
1.120338613724057575e-02,9.658863544512318322e-01,3.135841897426024875e-03,1.977441751410162832e-02,-2.988349678203894300e-01,7.923011257026785437e+00
1.134827879995305433e-01,7.045001773827732627e-01,1.584552935016274658e-02,1.661715052675334925e-01,-7.300001120785175601e-01,6.254562722680179654e+00
9.397843271629082416e-04,9.979566564581264787e-01,1.743052258200244965e-04,9.292539888905713193e-04,-1.617437612688593873e+00,7.596080838065668139e+00
1.214956286081006753e-01,6.599580263119716461e-01,1.775173006533662529e-02,2.007946150145909769e-01,-6.081242486485581855e-01,6.218503971330759938e+00
1.614380971337268100e-01,7.445248333893116355e-01,1.495265817639300325e-02,7.908441130056856339e-02,-2.248471122135715206e+00,6.290688918863982515e+00
3.785534301443358590e-02,9.193747944233646718e-01,5.189449974167318486e-03,3.758041258803460072e-02,-1.287538592973645812e+00,6.667366517900396694e+00
2.844721623074791556e-03,9.922593934868245702e-01,6.627341219517569621e-04,4.233150768148905355e-03,-7.249791142143965361e-01,7.663913684419346062e+00
2.076200421364675017e-02,9.363783717041123111e-01,4.712498922319284175e-03,3.814712515992176728e-02,-3.914251628434590735e-01,7.184434422341447579e+00
4.248498218951026612e-02,1.494877953921296999e-02,8.678229384303827176e-01,7.474329984089414514e-02,3.938418218489132094e+00,-4.500954012045095265e-01
1.248925297128791051e-01,1.516309812206362816e-02,1.774597213675167262e-01,6.824846507975406151e-01,8.821441163187180301e-01,2.841284845587229491e+00
5.807120615170149013e-03,1.174517930499473185e-03,2.973472003416749096e-03,9.900448894509135123e-01,8.562407616420366629e-01,3.862361748323536403e+00
9.817709771438350996e-01,3.791341746271038177e-03,4.298853098737690816e-03,1.013882801115623469e-02,-2.201236673879281458e+00,2.949712819607473779e+00
2.425034522299101408e-02,7.311055012669509870e-03,9.279563020128702711e-01,4.048229775146928999e-02,3.194668205976178399e+00,-3.371621604157157837e-01
6.473221131378675830e-02,2.681010841438400197e-02,5.271266726531586011e-01,3.813310076186706143e-01,3.246024702534102691e+00,2.849421652849625453e+00
2.612238872472807602e-02,9.512994711813220761e-01,4.078890640217560336e-03,1.849924945373225202e-02,-2.395724427157252645e+00,7.397639970897159856e+00
9.828628397475097644e-01,4.507439090401781784e-03,3.141419277700667478e-03,9.488301884387789764e-03,-2.296820087667221788e+00,3.457131452624940149e+00
2.357719328112322515e-02,6.168232614210554868e-03,9.371318063294180600e-01,3.312276777524816862e-02,2.520929961163338007e+00,-6.385800263392868992e-01
1.015719331741133796e-01,2.925175287131443619e-02,1.459209010774295545e-02,8.545842238468293051e-01,8.080351735281943171e-02,4.690689825307652328e+00
9.248640542278010468e-01,9.350429198817906962e-03,2.560966189232892140e-02,4.017585468105210750e-02,-1.625356537647337785e+00,2.254403974971015412e+00
2.487647784099575321e-02,5.980548231875740424e-03,5.439608339342482356e-03,9.637033655877860205e-01,3.960380132584793156e-01,4.398397052767546889e+00
6.666696292365191685e-03,2.034298583205253110e-03,1.976038722572863796e-03,9.893229664018567959e-01,6.283579292203425037e-01,4.460136296552369650e+00
6.681606403025436292e-02,2.960639074362790557e-02,5.549713803213470742e-01,3.486061649047706990e-01,3.543519715228477640e+00,2.793552835968520220e+00
1.363147435728752008e-02,4.195499426635876036e-03,9.516155266506683974e-01,3.055749956540810067e-02,3.234047092592528649e+00,7.177388241255859835e-01
5.828654357804016403e-03,9.842667049845539411e-04,9.854092447467029947e-01,7.777834190508458798e-03,1.382807073656926899e+00,5.381104983973955536e-01
1.184909225620397744e-01,6.712848200423564560e-01,1.729489918979124768e-02,1.929293582058125844e-01,-6.230243237189627692e-01,6.233402360034846268e+00
1.051479418450696965e-03,2.399809536649095910e-04,9.968616203016585908e-01,1.846919326225859078e-03,2.232693663686630803e+00,4.958827237296749568e-01
6.148874822807874618e-02,1.558122738211922993e-02,4.836721211576412438e-01,4.392579032321607957e-01,2.065767542153698511e+00,2.683534153843772252e+00
8.925989177024296062e-01,1.183851870523830278e-02,1.008884300108438964e-02,8.547372059124769272e-02,-9.128246428758250985e-01,3.840088932899649699e+00
2.722911860815916199e-02,5.821502467404812871e-03,3.477375273465821426e-02,9.321756261897778950e-01,1.289337780197396421e+00,3.449691588146665211e+00
3.572983918710813389e-02,9.133065749065930605e-01,1.106268735868191043e-02,3.990089854761705995e-02,-1.746288225438455077e+00,9.764992069458580559e+00
4.601527573897510465e-02,8.443899969175338444e-03,7.763800326239810312e-01,1.691607916678686263e-01,1.652090574459698313e+00,2.120108730320364288e+00
6.204795066849196766e-02,7.814843850591409735e-01,2.802970983659475862e-02,1.284379544357722169e-01,9.149801745345396142e-01,9.171987965077985194e+00
8.999082291481728113e-01,1.650810931995578407e-02,3.466638113969718743e-02,4.891728039217421026e-02,-2.271658835270345289e+00,2.091443722674108496e+00
6.468341796447749092e-02,1.008282064336136902e-01,2.673204571026998114e-02,8.077563298916389245e-01,1.120313649707373127e+00,5.758060834411365292e+00
9.953073601996991204e-01,7.233294979513331478e-04,6.789890136805509010e-04,3.290321288669081825e-03,-1.360230517849376319e+00,3.552913698225228956e+00
4.030517608947516428e-01,4.236810944352782382e-01,2.346474575497452600e-02,1.498023989149955548e-01,-1.891874177579040861e+00,5.612056863417167918e+00
9.378695893146756779e-01,2.227980060953703781e-02,8.544687006828949327e-03,3.130592306895822741e-02,-2.439726238666064084e+00,4.034898549428975301e+00
9.718078079879491904e-01,5.567939054251611064e-03,7.269662619481363428e-03,1.535459033831784378e-02,-2.221471872953270754e+00,2.768247721005451911e+00
2.481821383715087509e-02,9.476424438593865629e-01,5.718588090157395581e-03,2.182075421330519419e-02,-2.473691293576318451e+00,8.679822992043140673e+00
1.515988554872160776e-02,2.456398126242531881e-03,9.648290865570887664e-01,1.755462976794697899e-02,1.184470372250996162e+00,3.188139951735213806e-01
9.873448725810076709e-01,3.320522416384550767e-03,2.126463588117222334e-03,7.208141414490564641e-03,-2.162750091600786462e+00,3.594315556279622292e+00
3.350851797203802801e-02,4.792688012787381206e-03,9.399186263834603816e-03,9.522996077513399271e-01,4.666178967948415579e-01,3.865713025837203443e+00
4.014337684259946526e-01,2.141419421582303750e-02,2.417507025669899667e-01,3.354013347911923848e-01,8.848433091638230330e-02,2.322990859224463023e+00
2.295223785981576337e-01,1.075679589747885190e-01,2.458796176016217125e-02,6.383217006668916449e-01,-2.765252815034311418e-01,5.081277683280299939e+00
3.789390811678658433e-04,7.109807132929573054e-05,9.988700737839467658e-01,6.798890635558875852e-04,1.743714989305505281e+00,9.538290021676822938e-01
9.140984181563719391e-01,7.508700916662551517e-03,2.197114738067391590e-02,5.642173354629169413e-02,-9.503131966069644498e-01,2.709583505755127852e+00
7.933509401014305906e-01,9.279656539773133150e-02,1.695105291437956976e-02,9.690144158645853933e-02,-1.962057564943542776e+00,4.767145989812464180e+00
5.391172866577393918e-01,2.213903554792336775e-02,2.443820030811453548e-01,1.943616747131919065e-01,-4.002680911153984056e-01,1.837950752969699453e+00
6.828177978737354561e-03,9.846221862608915965e-01,1.134473006012373750e-03,7.415162754358804037e-03,-1.272581899145085904e+00,7.097429106435905410e+00
1.325947229712406278e-02,9.620591368331685711e-01,4.100563113391514705e-03,2.058082775631589131e-02,-4.764652235324828844e-01,8.658964169605326333e+00
5.475011268017005404e-03,1.497062280567821755e-03,9.799207891171998197e-01,1.310713733421529567e-02,2.784358083610414702e+00,1.026646570695347593e+00
8.934898652316716414e-03,2.220479200995333253e-03,9.618700331869838305e-01,2.697458895970406348e-02,2.411633918607279714e+00,1.604236828129884884e+00
1.893312483247331854e-02,9.395410916471157448e-01,5.925500432099015634e-03,3.560028308831185428e-02,-6.022598239384846508e-02,8.152402627566443627e+00
7.691909442603116209e-02,8.563160926633065495e-01,8.690282641114006196e-03,5.807453026954832037e-02,-1.602249685999634243e+00,6.460508722223575084e+00
9.564245038019862644e-02,1.152550124589510512e-02,6.941032651002605469e-01,1.987287832736457649e-01,9.845148999223354291e-01,1.952115386869073488e+00
1.864607993492142617e-03,4.160919760379574311e-04,9.931819443486393784e-01,4.537355681830708941e-03,2.182179614136497747e+00,1.299653023382638439e+00
7.454730276699279845e-02,1.030716014470629271e-01,6.836320730155853731e-02,7.540178884843857787e-01,2.509049292904952821e+00,5.773146097348675454e+00
1.224354137793719904e-01,1.291484007155858232e-02,6.655259765109831083e-01,1.991237696380863398e-01,7.847825229471443453e-01,1.867060368095947887e+00
1.860519259192945640e-02,9.428556928728105690e-01,6.028321107945574901e-03,3.251079342731426347e-02,-1.485961788590370869e-01,8.490723746364192692e+00
9.030856166610784497e-01,2.215132844056933240e-02,2.800942034456820051e-02,4.675363455378390293e-02,-2.842811423733426324e+00,2.456297656518414030e+00
7.725978231788841466e-01,1.872206301525457597e-02,1.030891775480787947e-01,1.055909362577823196e-01,-1.130897300560260055e+00,1.824820752602617002e+00
1.790401393824801735e-02,4.300502746886703843e-03,9.149477440043319865e-01,6.284773931053327933e-02,2.263542499509738182e+00,1.874302696421649594e+00
6.164262335248973761e-03,3.280013450178873805e-03,4.089504697777452888e-03,9.864662195167946956e-01,1.420133311291920775e+00,4.637461654822656598e+00
1.661492714115897149e-02,9.646610878732445604e-01,3.731171699174401241e-03,1.499281328642224076e-02,-2.282498616530614921e+00,8.517054533923221982e+00
9.417568059896738730e-02,1.074207138570737463e-02,7.337241325551083770e-01,1.613581154602168333e-01,8.901176806495214588e-01,1.798490146892123942e+00
6.191194260244447210e-03,2.869490986406198624e-03,2.325618145288265142e-03,9.886136966080610877e-01,8.730512267529372261e-01,4.714385829386761984e+00
1.224003594383100231e-03,9.973204686303479560e-01,2.435380002372124425e-04,1.211989775031684135e-03,-1.703788278263493439e+00,7.852939174666651034e+00
1.843150095853917519e-04,5.168185803035657907e-05,1.018299643080700578e-04,9.996621731680761513e-01,1.022028595847941146e+00,4.116603477422556168e+00
3.144077563224548927e-02,9.810575041229743776e-03,6.441596015162268096e-02,8.943326891749019403e-01,1.840706277406000790e+00,3.561622307041948154e+00
6.349752219396098685e-02,7.641298048469210777e-03,1.459458114530677239e-02,9.142665986122630040e-01,3.406549472046644933e-01,3.823926919608508168e+00
9.943771633826018475e-01,1.281509173967871262e-03,8.261064347159552445e-04,3.515221008714473384e-03,-1.794907384173285880e+00,3.720338657129517834e+00
4.755169588430456333e-03,1.173653468193667842e-03,9.860108325808637497e-01,8.060344362512026142e-03,2.457609162610427056e+00,2.128535689976236434e-01
1.442401758604091866e-01,1.322159851675070927e-02,7.095336657089743593e-01,1.330045599138658385e-01,4.250691744668333438e-01,1.360445915463710964e+00
4.937865586310181271e-02,9.789049939578091733e-03,8.916447590255024425e-01,4.918753517181763402e-02,1.242121239388423781e+00,-8.286189423937400100e-01
2.806116634444040525e-02,9.347497355609889480e-01,7.887926305960180767e-03,2.930117178861057353e-02,-1.987818771137463525e+00,9.378474611048329024e+00
8.855524776564046574e-01,2.265487362144985584e-02,1.003712502856497421e-02,8.175552369358057847e-02,-1.228665839015849359e+00,4.244268158020153336e+00
6.641891642705329835e-01,2.846816545260777431e-02,2.064558126626243537e-02,2.866970890105968173e-01,-6.376277690114564578e-01,4.091047047234421363e+00
4.992219581636084778e-03,8.555144188199604108e-04,9.873879262072812191e-01,6.764339792262823343e-03,1.420945427751914458e+00,5.349224939507987164e-01
7.903917187659820209e-01,1.339483334577972959e-02,4.923937591033796662e-02,1.469740719779003280e-01,-5.796520454481574047e-01,2.762872168242288762e+00
1.445115765141432099e-02,2.098826352947091509e-03,9.638243114398701294e-01,1.962570455576827591e-02,1.147969157049635758e+00,9.496090557340758354e-01
6.442190243640419887e-03,1.245022693376072413e-03,9.837511414392129394e-01,8.561645623770436017e-03,1.641648540673130707e+00,1.502088484971790816e-01
4.281728966200867847e-02,2.226687203372074153e-02,8.531634123198053588e-02,8.495994970722900996e-01,2.470349151704101409e+00,4.098629063682588836e+00
2.342150841145974795e-03,1.044714049613101360e-03,1.084757504679019491e-03,9.955283776045619204e-01,1.042787300929662875e+00,4.606259225188171769e+00
5.799909225137992244e-03,2.829197632316083483e-03,2.350533493306006423e-03,9.890203596492399551e-01,9.480878502078401437e-01,4.732119197978807534e+00
7.750526592970016226e-01,1.873064624189646823e-02,1.019184194633577650e-01,1.042982749977441198e-01,-1.150478482066275898e+00,1.818481470748928297e+00
4.858231441520671212e-01,1.956843389598418928e-02,9.487162817573385754e-02,3.997367937762149048e-01,-7.228288652059755570e-02,2.883769390269415034e+00
9.275744412282701523e-01,6.381450133964659995e-03,1.030546898319064687e-02,5.573863965457479669e-02,-8.546092562094699252e-01,3.325344097574233437e+00
9.152975787587028789e-01,2.740362338400089207e-02,1.693725315446376750e-02,4.036154470283255524e-02,-3.018161605927510927e+00,3.357273962597659533e+00
1.541620217884034569e-02,9.693521734237002807e-01,2.867563190273420774e-03,1.236406120718587694e-02,-2.352639114174600810e+00,7.887625094902568357e+00
1.991804028625355702e-02,9.622447906250009009e-01,2.906078230042871777e-03,1.493109085870285117e-02,-2.051665438919991313e+00,7.145910237891393457e+00
8.204805269186448147e-01,6.218321912326753992e-02,1.469489215564192576e-02,1.026413618024457075e-01,-1.595145618546536692e+00,4.631224982982489635e+00
1.096410031884789867e-02,9.671751266667775182e-01,3.192381140800184657e-03,1.866839187357444835e-02,-3.273969509653312793e-01,8.154187668584615523e+00
6.860852827774396312e-01,1.366031914020119087e-01,2.086299342829326872e-02,1.564485323922552573e-01,-1.576719737287583634e+00,4.957405922888750816e+00
